date,value,series_id,indicator_name,unit,geography,geo_level,source
2012-10-01,7810.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2012-10-01,5674.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2012-10-01,134669.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2012-11-01,5684.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2012-11-01,134825.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2012-11-01,18261.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2012-11-01,25495.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2012-11-01,11930.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2012-11-01,7816.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2012-11-01,844.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2012-11-01,2674.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2012-11-01,20880.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2012-12-01,849.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2012-12-01,2677.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2012-12-01,11939.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2012-12-01,20933.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2012-12-01,25508.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2012-12-01,5724.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2012-12-01,135074.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2012-12-01,7829.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2012-12-01,18298.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-01-01,20948.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-01-01,5746.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-01-01,135257.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-01-01,2662.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-01-01,7837.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-01-01,853.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-01-01,11962.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-01-01,25545.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-01-01,18340.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-02-01,858.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-02-01,5784.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-02-01,135546.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-02-01,20959.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-02-01,11974.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-02-01,2698.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-02-01,18433.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-02-01,25569.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-02-01,7852.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-03-01,7856.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-03-01,135689.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-03-01,18489.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-03-01,5802.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-03-01,25564.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-03-01,11977.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-03-01,21007.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-03-01,2700.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-03-01,860.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-04-01,11978.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-04-01,7872.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-04-01,18551.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-04-01,5796.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-04-01,857.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-04-01,2696.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-04-01,135873.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-04-01,25590.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-04-01,21057.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-05-01,861.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-05-01,11978.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-05-01,7884.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-05-01,136096.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-05-01,2710.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-05-01,18605.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-05-01,5829.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-05-01,25625.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-05-01,21076.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-06-01,18651.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-06-01,864.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-06-01,25682.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-06-01,21082.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-06-01,7887.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-06-01,11982.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-06-01,136279.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-06-01,2705.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-06-01,5855.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-07-01,11962.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-07-01,25725.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-07-01,21073.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-07-01,863.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-07-01,2720.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-07-01,136391.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-07-01,18698.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-07-01,7904.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-07-01,5859.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-08-01,25793.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-08-01,11992.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-08-01,7902.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-08-01,21147.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-08-01,136646.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-08-01,2691.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-08-01,867.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-08-01,18725.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-08-01,5878.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-09-01,12010.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-09-01,2708.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-09-01,18755.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-09-01,5910.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-09-01,21133.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-09-01,136821.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-09-01,25858.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-09-01,7903.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-09-01,868.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-10-01,25882.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-10-01,5931.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-10-01,2718.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-10-01,12033.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-10-01,7912.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-10-01,137041.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-10-01,868.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-10-01,18805.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-10-01,21158.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-11-01,2722.0,CES5000000001,Information Employment,Thousands,United States,National,BLS CES
2013-11-01,7912.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-11-01,18873.0,CES6000000001,Professional & Business Services Employment,Thousands,United States,National,BLS CES
2013-11-01,5963.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-11-01,137317.0,CES0000000001,Total Nonfarm Employment,Thousands,United States,National,BLS CES
2013-11-01,868.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-11-01,21200.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
2013-11-01,12054.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-11-01,25939.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-12-01,26012.0,CES4000000001,"Trade, Transport & Utilities Employment",Thousands,United States,National,BLS CES
2013-12-01,7915.0,CES5500000001,Financial Activities Employment,Thousands,United States,National,BLS CES
2013-12-01,12060.0,CES3000000001,Manufacturing Employment,Thousands,United States,National,BLS CES
2013-12-01,5932.0,CES2000000001,Construction Employment,Thousands,United States,National,BLS CES
2013-12-01,866.0,CES1000000001,Mining & Logging Employment,Thousands,United States,National,BLS CES
2013-12-01,21199.0,CES6500000001,Education & Health Services Employment,Thousands,United States,National,BLS CES
